sentence,article,biased_words4,topic_abortion,topic_coronavirus,topic_elections-2020,topic_environment,topic_gender,topic_gun-control,topic_immigration,topic_international-politics-and-world-news,topic_middle-class,topic_sport,topic_student-debt,topic_trump-presidency,topic_vaccines,topic_white-nationalism,outlet_alternet,outlet_breitbart,outlet_federalist,outlet_fox-news,outlet_huffpost,outlet_msnbc,outlet_reuters,outlet_usa-today,type_center,type_left,type_right,Label_bias_Biased,Label_bias_No agreement,Label_bias_Non-biased
"[    1  3344   341   578  2549  3353   667   132   221   654 17337 17338
   221 12110   221 13247 17339 17340 17341  4236  1754 12989  1220    70
  1413 17342    70     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 8942 3437 ...    0    0    0],[   1 1413 3353    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1   128   379   846   145 14412   377 11346   343   522  1509   741
   285   551   145  1539   685  1509  1510   145  3306   555 17618   736
 17619 17620   897  1198  4906  1451  9502 13521 17618    11   153    33
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[    1   846 14174 ...     0     0     0],[    1 14412 17618 17620  1198  4906     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1   116  2410   975    78  1809 11530 12637 12243 13847 13848  1530
 13849   263  1809  1810   128   902   829   765   720  1559  1011  3741
  6209  6210     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 4377  669 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
"[   1 7404 2068  489 5060 6842  128 2194 1775 3037  707 1921 5192 1417
   87 5192  408  254 1081    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[    1  4377 10808 ...     0     0     0],[   1 2068    0    0    0    0    0    0    0    0    0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"[   1   78  357 6767  563  494  265 2742  458   47 1614  156  157    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[    1 15821 15822 ...     0     0     0],[   1 2742    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 1719  162  175  157 4734 2875 5879 1571 1567  176 8301 1419  544
 2968  987    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 4334 1143 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1    7 2099  560  133  759  561  567 2388  501 5778  824 1147  679
   86    4 1043  240  336 1662 1240    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  228 5069 ...    0    0    0],[   1 1662 1240    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1 17012  1172   308  1623  9381  1746  1373    68   544   745   458
   202   888  1137  1917   324  1019     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 2281 1172 ...    0    0    0],[   1 9381 1746    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1  176 1885 3944 1897 2714 9501   92  153 1300 2968 1444 1193  176
  281  485 6039  455  604 1775 1546    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1512 1120 ...    0    0    0],[   1 1300    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[    1   330  1649  7324  2541 17641  1367   533   458    15   134  2399
  1900    11    59 15944   330   145   499    88   168   458   978     9
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[  1 908 330 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[    1  7275   128   263   202 10006  2488  8807    74   838   349  3084
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 3661 4878 ...    0    0    0],[    1 10006  8807     0     0     0     0     0     0     0     0],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[    1   145    56 11686  1132  1814  2385  8473   172   991  4827  3535
   301   154   149   150   288  4580   476   151  9515   447     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1  145 9333 ...    0    0    0],[   1 9515    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
"[    1  2087  1220   153   375   519   839   486  2119  4717   462 26400
   465  1220   522  1855   301  1623   607   821  4229  4717    29  1056
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 1480 4716 ...    0    0    0],[   1 4229    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 9305 4911  458 2068 1775  423  144  145    9    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  458 1509 ...    0    0    0],[   1 2068    0    0    0    0    0    0    0    0    0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1   852   325  1025    79  2417  1834 11176  2113   555  1578   535
   934    89  1329 16701  5845   379 16986   316  7406  1674   128  7011
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 1305  607 ...    0    0    0],[    1 16986 11176  1674     0     0     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 2086   79 5246 5144  591 3944 1897 4764 3024  375    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 458  15 ...   0   0   0],[   1 3024 2086    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1  1876  8974  3586 16251    78    42  1969   654   405   847   839
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[    1  3586 16251 ...     0     0     0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1 2149 2401 1377 3820  153  179   14 1662  819 3828  745  993  891
 2631 4383 1658 1248 8858    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 616 153 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1 1480 4577 4578 4583  484 1824   60  936  377  375 1808  126 2581
   63   64   65   66 4445 2294 7570    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1480 4577 ...    0    0    0],[   1  377 2581    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"[    1  1434   154  1373  2955 17686   382  1780  1767  1178  4530  2113
  8274   817  3949  5839    86  1043    63  2116     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 1559  429 ...    0    0    0],[    1 17686   382     0     0     0     0     0     0     0     0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"[    1   337   451   863   591  1032  2044   119  3650 15164 17716 17717
  4836   623 15835 17718  7004     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[  1  59 270 ...   0   0   0],[    1 17716 17718 15835 17717     0     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  145 1868  680   30 2707  162 1087   50   14 1541 1840 1170 1116
 5322 3293  444    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 154 145 ...   0   0   0],[   1   30 1087    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[   1  330  522   15 2659 9157 9997 1247  187   42  315 1340  154  144
  145  126 4208 4209 1306 8041  991  145 2028    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 330 522 ...   0   0   0],[   1 2028    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[    1   154   144   145   551    79  6421   247 15103  7251  1178  3994
   726    79    83  7557   281  1203  3048    79  7623  7912   868  1252
   643 10655  1128  3274   925 12157  4112   648     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 8821   14 ...    0    0    0],[    1  7251  7557 10655   868     0     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[    1  1043  3344  5224   401  1736 13767 13768   848  8178  3661  6501
   138   462     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[  1 754 755 ...   0   0   0],[    1  8178  6501 13767 13768     0     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1   753   733  3586   271   523   650   478  3248  1747   485  3279
   402 10559   523   839  1658  8858   447     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[  1 753 733 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[    1   337  1476   458  1111  3375  2087  4739  1658  3828  8858  2867
   944   643 12548   562    60   658  2070  2058     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1  458 1509 ...    0    0    0],[   1 2867    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1 13078  2029   911  8389  2043  1656  1576   965   875  2287   294
   462   287   965    54   180   377     4   229   760   416  6229   263
  1419   729  2674     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[  1 942 908 ...   0   0   0],[   1 6229    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"[   1 1775 3037  864 2201   87  678   49 3437  162  875 1738  664 1780
 3180 1357 1018 3238   87   17    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1775 3037 ...    0    0    0],[   1 2201    0    0    0    0    0    0    0    0    0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  740 1663 7927  623  341 7927 1663  740 3353 3873 3353  132  240
    4  202  491  202    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1663 7927 ...    0    0    0],[   1 3353    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 1055  108  315  737 2170 4798 1247 1501 1065 1017  154  144  145
   67  937 6751   51 3353  859   24    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 7329   14 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1 1120  551 3196  172 4077 3944  153   54  151 2195 3823 1775 1546
  544 4720  904  303 5894  447 5363 9312    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  330 2459 ...    0    0    0],[   1  904 4077 2195  303 5363 9312    0    0    0    0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1  1123   731   701  3479 17838   142 12019  2222  1993   352   732
 11539  1011 17839    93 17840     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 1123  731 ...    0    0    0],[    1 17839     0     0     0     0     0     0     0     0     0],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1   162   145 12724   846 14174 13838   132   375  2318   928  2001
  4340   379   846 14174  3019   338  1730  8934   153    70   886     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[    1   846 14174 ...     0     0     0],[    1   886 12724   846 14174  4340     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1  4145 16874    70   273   145  4038 15741  7265  1842  1816   489
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1  153 3686 ...    0    0    0],[    1 16874  7265     0     0     0     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  154  144  145  477 1159  605  861 2223 3763  449   11  225 6647
  153 1030 3832  499  864   59 3636    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  147 2528 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[    1  2968  1530   254  1286   168     4  3013  4014   349   628   312
   162   176   826   458  1719  3478 11783  2141   398   145   499     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1  537 1926 ...    0    0    0],[    1 11783     0     0     0     0     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[    1    79   847  1102  1413   304   975     4   467  1470 13520   126
  2137  2919   153 14678  4794  8416  1546  1087  3469  1775  2070  3182
  3180  1260  1353     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[    1 17854 17855 ...     0     0     0],[    1 13520  3180     0     0     0     0     0     0     0     0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"[   1 4218 5344 3551  247  578   60   54 1509 7452 6160    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 162 842 ...   0   0   0],[   1 3551    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1   49  145    9 1172  308 2119  835 1043 1861  169 3254 3174 9299
 2298    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 144 145 ...   0   0   0],[   1 2298 1043 1861    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
